tech,zone,year,month,hour,unit,value
365_Solar,system,2011,1,12,fraction,0.037401012798
365_Solar,system,2011,1,13,fraction,0.0307686571153
365_Solar,system,2011,1,14,fraction,0.0189300057446
365_Solar,system,2011,1,15,fraction,0.00665514558307
365_Solar,system,2011,1,16,fraction,0.0
365_Solar,system,2011,1,17,fraction,0.0
365_Solar,system,2011,1,18,fraction,0.0
365_Solar,system,2011,1,19,fraction,0.0
365_Solar,system,2011,1,20,fraction,0.0
365_Solar,system,2011,1,21,fraction,0.0
365_Solar,system,2011,1,22,fraction,0.0
365_Solar,system,2011,1,23,fraction,0.0
365_Solar,system,2011,1,24,fraction,0.0
366_Solar,system,2011,1,1,fraction,0.0
366_Solar,system,2011,1,2,fraction,0.0
366_Solar,system,2011,1,3,fraction,0.0
366_Solar,system,2011,1,4,fraction,0.0
366_Solar,system,2011,1,5,fraction,0.0
366_Solar,system,2011,1,6,fraction,0.0
366_Solar,system,2011,1,7,fraction,0.0
366_Solar,system,2011,1,8,fraction,0.0
366_Solar,system,2011,1,9,fraction,0.0
366_Solar,system,2011,1,10,fraction,0.184462836071
366_Solar,system,2011,1,11,fraction,0.331261875273
366_Solar,system,2011,1,12,fraction,0.355096708887
366_Solar,system,2011,1,13,fraction,0.355051441167
366_Solar,system,2011,1,14,fraction,0.0898325086817
366_Solar,system,2011,1,15,fraction,0.0479814061802
